6,14.92029,0.2541319,-67.505,-54.642,0,3,-93
6,14.92445,0.2582986,-67.593,-54.77,0,3,-93
6,14.92862,0.2624653,-67.659,-54.911,0,3,-93
6,14.93279,0.2666319,-67.699,-54.996,0,3,-93
6,14.93695,0.2707986,-67.816,-55.07,0,3,-93
6,14.94112,0.2749653,-67.815,-55.238,0,3,-93
6,14.94529,0.2791319,-67.939,-55.353,0,3,-93
6,14.94945,0.2832986,-68.035,-55.441,0,3,-93
6,14.95362,0.2874653,-68.085,-55.536,0,3,-93
6,14.95779,0.2916319,-68.162,-55.609,0,3,-93
6,14.96195,0.2957986,-68.256,-55.818,0,3,-93
6,14.96612,0.2999653,-68.337,-55.887,0,3,-93
6,14.97029,0.3041319,-68.42,-56.003,0,3,-93
6,14.97445,0.3082986,-68.473,-56.165,0,3,-93
6,14.97862,0.3124653,-68.58,-56.26,0,3,-93
6,14.98279,0.3166319,-68.641,-56.365,0,3,-93
6,14.98695,0.3207986,-68.682,-56.365,0,3,-93
6,14.99112,0.3249653,-68.73,-56.526,0,3,-93
6,14.99529,0.3291319,-68.794,-56.63,0,3,-93
6,14.99945,0.3332986,-68.902,-56.773,0,3,-93
6,15.00362,0.3374653,-68.965,-56.891,0,3,-93
6,15.00779,0.3416319,-69.062,-56.935,0,3,-93
6,15.01195,0.3457986,-69.143,-57.081,0,3,-93
6,15.01612,0.3499653,-69.187,-57.218,0,3,-93
6,15.02029,0.3541319,-69.216,-57.287,0,3,-93
6,15.02445,0.3582986,-69.295,-57.37,0,3,-93
6,15.02862,0.3624653,-69.402,-57.529,0,3,-93
6,15.03279,0.3666319,-69.495,-57.603,0,3,-93
6,15.03695,0.3707986,-69.558,-57.633,0,3,-93
6,15.04112,0.3749653,-69.621,-57.731,0,3,-93
6,15.04529,0.3791319,-69.683,-57.856,0,3,-93
6,15.04945,0.3832986,-69.729,-57.98,0,3,-93
6,15.05362,0.3874653,-69.845,-58.111,0,3,-93
6,15.05779,0.3916319,-69.838,-58.199,0,3,-93
6,15.06195,0.3957986,-69.965,-58.362,0,3,-93
6,15.06612,0.3999653,-69.956,-58.422,0,3,-93
6,15.07029,0.4041319,-70.011,-58.57,0,3,-93
6,15.07445,0.4082986,-70.085,-58.683,0,3,-93
6,15.07862,0.4124653,-70.149,-58.738,0,3,-93
6,15.08279,0.4166319,-70.262,-58.859,0,3,-93
6,15.08695,0.4207986,-70.314,-58.933,0,3,-93
6,15.09112,0.4249653,-70.343,-58.997,0,3,-93
6,15.09529,0.4291319,-70.397,-59.1,0,3,-93
6,15.09945,0.4332986,-70.454,-59.193,0,3,-93
6,15.10362,0.4374653,-70.524,-59.268,0,3,-93
6,15.10779,0.4416319,-70.565,-59.389,0,3,-93
6,15.11195,0.4457986,-70.605,-59.47,0,3,-93
6,15.11612,0.4499653,-70.698,-59.574,0,3,-93
6,15.12029,0.4541319,-70.815,-59.622,0,3,-93
6,15.12445,0.4582986,-70.796,-59.748,0,3,-93
6,15.12862,0.4624653,-70.892,-59.924,0,3,-93
6,15.13279,0.4666319,-70.96,-60.03,0,3,-93
6,15.13695,0.4707986,-71.031,-60.085,0,3,-93
6,15.14112,0.4749653,-71.067,-60.184,0,3,-93
6,15.14529,0.4791319,-71.124,-60.282,0,3,-93
6,15.14945,0.4832986,-71.197,-60.357,0,3,-93
6,15.15362,0.4874653,-71.227,-60.503,0,3,-93
6,15.15779,0.4916319,-71.278,-60.565,0,3,-93
6,15.16195,0.4957986,-71.338,-60.627,0,3,-93
6,15.16612,0.4999653,-71.417,-60.73,0,3,-93
6,15.17029,0.5041319,-71.454,-60.848,0,3,-93
6,15.17445,0.5082986,-71.522,-60.898,0,3,-93
6,15.17862,0.5124653,-71.646,-61.031,0,3,-93
6,15.18279,0.5166319,-71.667,-61.109,0,3,-93
6,15.18695,0.5207986,-71.725,-61.231,0,3,-93
6,15.19112,0.5249653,-71.796,-61.295,0,3,-93
6,15.19529,0.5291319,-71.797,-61.396,0,3,-93
6,15.19945,0.5332986,-71.854,-61.51,0,3,-93
6,15.20362,0.5374653,-71.851,-61.56,0,3,-93
6,15.20779,0.5416319,-71.923,-61.674,0,3,-93
6,15.21195,0.5457986,-72.012,-61.742,0,3,-93
6,15.21612,0.5499653,-72.068,-61.875,0,3,-93
6,15.22029,0.5541319,-72.119,-61.941,0,3,-93
6,15.22445,0.5582986,-72.177,-62.024,0,3,-93
6,15.22862,0.5624653,-72.296,-62.142,0,3,-93
6,15.23279,0.5666319,-72.43,-62.269,0,3,-93
6,15.23695,0.5707986,-72.425,-62.356,0,3,-93
6,15.24112,0.5749653,-72.469,-62.387,0,3,-93
6,15.24529,0.5791319,-72.499,-62.454,0,3,-93
6,15.24945,0.5832986,-72.514,-62.518,0,3,-93
6,15.25362,0.5874653,-72.595,-62.645,0,3,-93
6,15.25779,0.5916319,-72.736,-62.779,0,3,-93
6,15.26195,0.5957986,-72.724,-62.878,0,3,-93
6,15.26612,0.5999653,-72.722,-62.912,0,3,-93
6,15.27029,0.6041319,-72.752,-62.96,0,3,-93
6,15.27445,0.6082986,-72.823,-63.075,0,3,-93
6,15.27862,0.6124653,-72.875,-63.164,0,3,-93
6,15.28279,0.6166319,-72.921,-63.256,0,3,-93
6,15.28695,0.6207986,-73.021,-63.316,0,3,-93
6,15.29112,0.6249653,-73.045,-63.399,0,3,-93
6,15.29529,0.6291319,-73.141,-63.513,0,3,-93
6,15.29945,0.6332986,-73.131,-63.581,0,3,-93
6,15.30362,0.6374653,-73.197,-63.668,0,3,-93
6,15.30779,0.6416319,-73.23,-63.719,0,3,-93
6,15.31196,0.6458028,-73.279,-63.826,0,3,-93
6,15.31612,0.6499694,-73.416,-63.971,0,3,-93
6,15.32029,0.6541361,-73.414,-64.005,0,3,-93
6,15.32446,0.6583028,-73.428,-64.09,0,3,-93
6,15.32862,0.6624694,-73.47,-64.146,0,3,-93
6,15.33279,0.6666361,-73.552,-64.243,0,3,-93
6,15.33696,0.6708028,-73.535,-64.318,0,3,-93
6,15.34112,0.6749694,-73.652,-64.418,0,3,-93
6,15.34529,0.6791361,-73.692,-64.49,0,3,-93
6,15.34946,0.6833028,-73.702,-64.506,0,3,-93
6,15.35362,0.6874694,-73.79,-64.592,0,3,-93
6,15.35779,0.6916361,-73.801,-64.665,0,3,-93
6,15.36196,0.6958028,-73.884,-64.759,0,3,-93
6,15.36612,0.6999694,-73.946,-64.865,0,3,-93
6,15.37029,0.7041361,-74.013,-64.989,0,3,-93
6,15.37446,0.7083028,-74.042,-65.055,0,3,-93
6,15.37862,0.7124694,-74.051,-65.133,0,3,-93
6,15.38279,0.7166361,-74.048,-65.163,0,3,-93
6,15.38696,0.7208028,-74.181,-65.235,0,3,-93
6,15.39112,0.7249694,-74.278,-65.326,0,3,-93
6,15.39529,0.7291361,-74.268,-65.385,0,3,-93
6,15.39946,0.7333028,-74.273,-65.495,0,3,-93
6,15.40362,0.7374694,-74.284,-65.549,0,3,-93
6,15.40779,0.7416361,-74.331,-65.604,0,3,-93
6,15.41196,0.7458028,-74.356,-65.669,0,3,-93
6,15.41612,0.7499694,-74.429,-65.762,0,3,-93
6,15.42029,0.7541361,-74.468,-65.854,0,3,-93
6,15.42446,0.7583028,-74.485,-65.923,0,3,-93
6,15.42862,0.7624694,-74.522,-65.971,0,3,-93
6,15.43279,0.7666361,-74.6,-66.067,0,3,-93
6,15.43696,0.7708028,-74.689,-66.139,0,3,-93
6,15.44112,0.7749694,-74.706,-66.202,0,3,-93
6,15.44529,0.7791361,-74.746,-66.252,0,3,-93
6,15.44946,0.7833028,-74.814,-66.352,0,3,-93
6,15.45362,0.7874694,-74.86,-66.438,0,3,-93
6,15.45779,0.7916361,-74.982,-66.518,0,3,-93
6,15.46196,0.7958028,-75.021,-66.564,0,3,-93
6,15.46612,0.7999694,-75.029,-66.596,0,3,-93
6,15.47029,0.8041361,-75.031,-66.671,0,3,-93
6,15.47446,0.8083028,-75.111,-66.759,0,3,-93
6,15.47862,0.8124694,-75.147,-66.812,0,3,-93
6,15.48279,0.8166361,-75.178,-66.869,0,3,-93
6,15.48696,0.8208028,-75.222,-66.953,0,3,-93
6,15.49112,0.8249694,-75.268,-66.999,0,3,-93
6,15.4953,0.8291406,-75.277,-67.058,0,3,-93
6,15.49946,0.8333072,-75.324,-67.153,0,3,-93
6,15.50363,0.8374739,-75.407,-67.248,0,3,-93
6,15.5078,0.8416406,-75.453,-67.315,0,3,-93
6,15.51196,0.8458072,-75.421,-67.362,0,3,-93
6,15.51613,0.8499739,-75.496,-67.445,0,3,-93
6,15.52029,0.8541406,-75.487,-67.492,0,3,-93
6,15.52446,0.8583072,-75.525,-67.538,0,3,-93
6,15.52863,0.8624739,-75.529,-67.62,0,3,-93
6,15.53279,0.8666406,-75.6,-67.693,0,3,-93
6,15.53696,0.8708072,-75.618,-67.767,0,3,-93
6,15.54113,0.8749739,-75.68,-67.841,0,3,-93
6,15.5453,0.8791406,-75.711,-67.901,0,3,-93
6,15.54946,0.8833072,-75.736,-67.968,0,3,-93
6,15.55363,0.8874739,-75.741,-68.024,0,3,-93
6,15.5578,0.8916406,-75.801,-68.056,0,3,-93
6,15.56196,0.8958072,-75.846,-68.124,0,3,-93
6,15.56613,0.8999739,-75.885,-68.183,0,3,-93
6,15.57029,0.9041406,-75.894,-68.248,0,3,-93
6,15.57446,0.9083072,-75.942,-68.315,0,3,-93
6,15.57863,0.9124739,-75.997,-68.387,0,3,-93
6,15.58279,0.9166406,-75.999,-68.461,0,3,-93
6,15.58696,0.9208072,-76.059,-68.515,0,3,-93
6,15.59113,0.9249739,-76.134,-68.581,0,3,-93
6,15.5953,0.9291406,-76.147,-68.631,0,3,-93
6,15.59946,0.9333072,-76.188,-68.684,0,3,-93
6,15.60363,0.9374739,-76.276,-68.75,0,3,-93
6,15.60779,0.9416406,-76.277,-68.803,0,3,-93
6,15.61196,0.9458072,-76.332,-68.856,0,3,-93
6,15.61613,0.9499739,-76.329,-68.921,0,3,-93
6,15.62029,0.9541406,-76.364,-68.986,0,3,-93
6,15.62446,0.9583072,-76.389,-69.041,0,3,-93
6,15.62863,0.9624739,-76.415,-69.104,0,3,-93
6,15.6328,0.9666406,-76.454,-69.14,0,3,-93
6,15.63696,0.9708072,-76.505,-69.222,0,3,-93
6,15.64113,0.9749739,-76.533,-69.29,0,3,-93
6,15.6453,0.9791406,-76.58,-69.343,0,3,-93
6,15.64946,0.9833072,-76.628,-69.398,0,3,-93
6,15.65363,0.9874739,-76.731,-69.443,0,3,-93
6,15.65779,0.9916406,-76.67,-69.501,0,3,-93
6,15.66196,0.9958072,-76.727,-69.559,0,3,-93
6,15.66613,0.9999739,-76.738,-69.608,0,3,-93
6,15.67029,1.004141,-76.762,-69.673,0,3,-93
6,15.67446,1.008307,-76.829,-69.715,0,3,-93
6,15.67863,1.012474,-76.923,-69.814,0,3,-93
6,15.6828,1.016641,-76.909,-69.86,0,3,-93
6,15.68696,1.020807,-76.94,-69.916,0,3,-93
6,15.69113,1.024974,-77.037,-69.969,0,3,-93
6,15.6953,1.029141,-76.986,-70.03,0,3,-93
6,15.69946,1.033307,-77.033,-70.081,0,3,-93
6,15.70363,1.037474,-77.077,-70.136,0,3,-93
6,15.70779,1.041641,-77.095,-70.192,0,3,-93
6,15.71196,1.045807,-77.112,-70.223,0,3,-93
6,15.71613,1.049974,-77.134,-70.284,0,3,-93
6,15.72029,1.054141,-77.156,-70.321,0,3,-93
6,15.72446,1.058307,-77.239,-70.398,0,3,-93
6,15.72863,1.062474,-77.284,-70.436,0,3,-93
6,15.7328,1.066641,-77.317,-70.494,0,3,-93
6,15.73696,1.070807,-77.343,-70.562,0,3,-93
6,15.74113,1.074974,-77.362,-70.604,0,3,-93
6,15.7453,1.079141,-77.421,-70.67,0,3,-93
6,15.74946,1.083307,-77.545,-70.733,0,3,-93
6,15.75363,1.087474,-77.472,-70.781,0,3,-93
6,15.75779,1.091641,-77.502,-70.821,0,3,-93
6,15.76196,1.095807,-77.591,-70.867,0,3,-93
6,15.76613,1.099974,-77.59,-70.947,0,3,-93
6,15.77029,1.104141,-77.661,-71.004,0,3,-93
6,15.77446,1.108307,-77.642,-71.034,0,3,-93
6,15.77863,1.112474,-77.667,-71.081,0,3,-93
6,15.7828,1.116641,-77.72,-71.153,0,3,-93
6,15.78696,1.120807,-77.754,-71.194,0,3,-93
6,15.79113,1.124974,-77.756,-71.249,0,3,-93
6,15.79529,1.129141,-77.844,-71.291,0,3,-93
6,15.79946,1.133307,-77.841,-71.338,0,3,-93
6,15.80363,1.137474,-77.863,-71.392,0,3,-93
6,15.80779,1.141641,-77.949,-71.433,0,3,-93
6,15.81196,1.145807,-77.944,-71.482,0,3,-93
6,15.81613,1.149974,-78.003,-71.539,0,3,-93
6,15.8203,1.154141,-78.023,-71.584,0,3,-93
6,15.82446,1.158307,-78.022,-71.633,0,3,-93
6,15.82863,1.162474,-78.094,-71.69,0,3,-93
6,15.8328,1.166641,-78.075,-71.716,0,3,-93
6,15.83696,1.170807,-78.085,-71.765,0,3,-93
6,15.84113,1.174974,-78.102,-71.827,0,3,-93
6,15.84529,1.179141,-78.211,-71.892,0,3,-93
6,15.84946,1.183307,-78.244,-71.933,0,3,-93
6,15.85363,1.187474,-78.272,-71.977,0,3,-93
6,15.85779,1.191641,-78.322,-72.033,0,3,-93
6,15.86196,1.195807,-78.302,-72.064,0,3,-93
6,15.86613,1.199974,-78.304,-72.09,0,3,-93
6,15.8703,1.204141,-78.321,-72.132,0,3,-93
6,15.87446,1.208307,-78.377,-72.194,0,3,-93
6,15.87863,1.212474,-78.465,-72.257,0,3,-93
6,15.8828,1.216641,-78.499,-72.284,0,3,-93
6,15.88696,1.220807,-78.522,-72.331,0,3,-93
6,15.89113,1.224974,-78.54,-72.38,0,3,-93
6,15.89529,1.229141,-78.624,-72.434,0,3,-93
6,15.89946,1.233307,-78.688,-72.487,0,3,-93
6,15.90363,1.237474,-78.612,-72.538,0,3,-93
6,15.90779,1.241641,-78.613,-72.571,0,3,-93
6,15.91196,1.245807,-78.704,-72.629,0,3,-93
6,15.91613,1.249974,-78.831,-72.686,0,3,-93
6,15.9203,1.254141,-78.79,-72.715,0,3,-93
6,15.92446,1.258307,-78.766,-72.75,0,3,-93
6,15.92863,1.262474,-78.821,-72.809,0,3,-93
6,15.9328,1.266641,-78.88,-72.843,0,3,-93
6,15.93696,1.270807,-78.857,-72.877,0,3,-93
6,15.94113,1.274974,-78.947,-72.925,0,3,-93
6,15.94529,1.279141,-78.97,-72.961,0,3,-93
6,15.94946,1.283307,-78.956,-73.014,0,3,-93
6,15.95363,1.287474,-79.039,-73.049,0,3,-93
6,15.95779,1.291641,-79.07,-73.1,0,3,-93
6,15.96196,1.295807,-79.098,-73.155,0,3,-93
6,15.96613,1.299974,-79.101,-73.197,0,3,-93
6,15.9703,1.304141,-79.149,-73.247,0,3,-93
6,15.97446,1.308307,-79.258,-73.29,0,3,-93
6,15.97863,1.312474,-79.262,-73.317,0,3,-93
6,15.98279,1.316641,-79.274,-73.363,0,3,-93
6,15.98696,1.320807,-79.272,-73.406,0,3,-93
6,15.99113,1.324974,-79.284,-73.431,0,3,-93
6,15.99529,1.329141,-79.31,-73.472,0,3,-93
6,15.99946,1.333307,-79.443,-73.538,0,3,-93
6,16.00363,1.337474,-79.524,-73.584,0,3,-93
6,16.0078,1.341641,-79.544,-73.619,0,3,-93
6,16.01196,1.345807,-79.531,-73.662,0,3,-93
6,16.01613,1.349974,-79.496,-73.705,0,3,-93
6,16.0203,1.354141,-79.551,-73.744,0,3,-93
6,16.02446,1.358307,-79.537,-73.783,0,3,-93
6,16.02863,1.362474,-79.622,-73.822,0,3,-93
6,16.03279,1.366641,-79.637,-73.867,0,3,-93
6,16.03696,1.370807,-79.678,-73.901,0,3,-93
6,16.04113,1.374974,-79.704,-73.934,0,3,-93
6,16.04529,1.379141,-79.728,-73.977,0,3,-93
6,16.04946,1.383307,-79.741,-74.014,0,3,-93
6,16.05363,1.387474,-79.781,-74.066,0,3,-93
6,16.0578,1.391641,-79.767,-74.101,0,3,-93
6,16.06196,1.395807,-79.82,-74.146,0,3,-93
6,16.06613,1.399974,-79.866,-74.175,0,3,-93
6,16.0703,1.404141,-79.958,-74.225,0,3,-93
6,16.07446,1.408307,-79.949,-74.263,0,3,-93
6,16.07863,1.412474,-80.037,-74.305,0,3,-93
6,16.08279,1.416641,-79.99,-74.339,0,3,-93
6,16.08696,1.420807,-80.007,-74.369,0,3,-93
6,16.09113,1.424974,-80.119,-74.428,0,3,-93
6,16.09529,1.429141,-80.187,-74.473,0,3,-93
6,16.09946,1.433307,-80.141,-74.499,0,3,-93
6,16.10363,1.437474,-80.09,-74.541,0,3,-93
6,16.1078,1.441641,-80.172,-74.566,0,3,-93
6,16.11196,1.445807,-80.171,-74.604,0,3,-93
6,16.11613,1.449974,-80.234,-74.648,0,3,-93
6,16.1203,1.454141,-80.201,-74.687,0,3,-93
6,16.12446,1.458307,-80.26,-74.704,0,3,-93
6,16.12863,1.462474,-80.334,-74.735,0,3,-93
6,16.13279,1.466641,-80.341,-74.783,0,3,-93
6,16.13696,1.470807,-80.352,-74.828,0,3,-93
6,16.14113,1.474974,-80.358,-74.868,0,3,-93
6,16.14529,1.479141,-80.463,-74.913,0,3,-93
6,16.14946,1.483307,-80.496,-74.949,0,3,-93
6,16.15363,1.487474,-80.506,-74.981,0,3,-93
6,16.1578,1.491641,-80.457,-75.006,0,3,-93
6,16.16196,1.495807,-80.412,-75.04,0,3,-93
6,16.16613,1.499974,-80.507,-75.082,0,3,-93
6,16.17029,1.504141,-80.518,-75.111,0,3,-93
6,16.17446,1.508307,-80.541,-75.163,0,3,-93
6,16.17863,1.512474,-80.589,-75.2,0,3,-93
6,16.18279,1.516641,-80.598,-75.231,0,3,-93
6,16.18696,1.520807,-80.699,-75.258,0,3,-93
6,16.19113,1.524974,-80.684,-75.283,0,3,-93
6,16.1953,1.529141,-80.68,-75.33,0,3,-93
6,16.19946,1.533307,-80.824,-75.386,0,3,-93
6,16.20363,1.537474,-80.782,-75.434,0,3,-93
6,16.2078,1.541641,-80.784,-75.445,0,3,-93
6,16.21196,1.545807,-80.853,-75.485,0,3,-93
6,16.21613,1.549974,-80.787,-75.521,0,3,-93
6,16.22029,1.554141,-80.805,-75.546,0,3,-93
6,16.22446,1.558307,-80.889,-75.591,0,3,-93
6,16.22863,1.562474,-80.894,-75.623,0,3,-93
6,16.23279,1.566641,-80.921,-75.651,0,3,-93
6,16.23696,1.570807,-81.024,-75.7,0,3,-93
6,16.24113,1.574974,-80.972,-75.723,0,3,-93
6,16.2453,1.579141,-81.047,-75.753,0,3,-93
6,16.24946,1.583307,-81.037,-75.789,0,3,-93
6,16.25363,1.587474,-81.085,-75.833,0,3,-93
6,16.2578,1.591641,-81.039,-75.879,0,3,-93
6,16.26196,1.595807,-81.072,-75.899,0,3,-93
6,16.26613,1.599974,-81.028,-75.929,0,3,-93
6,16.27029,1.604141,-81.111,-75.97,0,3,-93
6,16.27446,1.608307,-81.175,-76.012,0,3,-93
6,16.27863,1.612474,-81.177,-76.042,0,3,-93
6,16.28279,1.616641,-81.137,-76.07,0,3,-93
6,16.28696,1.620807,-81.128,-76.1,0,3,-93
6,16.29113,1.624974,-81.173,-76.136,0,3,-93
6,16.2953,1.629141,-81.09,-76.171,0,3,-93
6,16.29946,1.633307,-81.197,-76.211,0,3,-93
6,16.30363,1.637474,-81.218,-76.233,0,3,-93
6,16.3078,1.641641,-81.324,-76.27,0,3,-93
6,16.31196,1.645807,-81.259,-76.291,0,3,-93
6,16.31613,1.649974,-81.272,-76.333,0,3,-93
6,16.32029,1.654141,-81.405,-76.344,0,3,-93
6,16.32446,1.658307,-81.45,-76.382,0,3,-93
6,16.32863,1.662474,-81.357,-76.413,0,3,-93
6,16.33279,1.666641,-81.338,-76.454,0,3,-93
6,16.33696,1.670807,-81.317,-76.482,0,3,-93
6,16.34113,1.674974,-81.395,-76.515,0,3,-93
6,16.3453,1.679141,-81.394,-76.543,0,3,-93
6,16.34946,1.683307,-81.397,-76.578,0,3,-93
6,16.35363,1.687474,-81.294,-76.597,0,3,-93
6,16.35779,1.691641,-81.093,-76.594,0,3,-93
6,16.36196,1.695807,-81.058,-76.625,0,3,-93
6,16.36613,1.699974,-81.022,-76.634,0,3,-93
6,16.37029,1.704141,-80.989,-76.641,0,3,-93
6,16.37446,1.708307,-80.96,-76.648,0,3,-93
6,16.37863,1.712474,-80.933,-76.656,0,3,-93
6,16.3828,1.716641,-80.911,-76.665,0,3,-93
6,16.38696,1.720807,-80.891,-76.674,0,3,-93
6,16.39113,1.724974,-80.874,-76.683,0,3,-93
6,16.3953,1.729141,-80.859,-76.693,0,3,-93
6,16.39946,1.733307,-80.844,-76.703,0,3,-93
6,16.40363,1.737474,-80.83,-76.713,0,3,-93
6,16.40779,1.741641,-80.817,-76.723,0,3,-93
6,16.41196,1.745807,-80.804,-76.733,0,3,-93
6,16.41613,1.749974,-80.791,-76.743,0,3,-93
6,16.42029,1.754141,-80.779,-76.754,0,3,-93
6,16.42446,1.758307,-80.767,-76.764,0,3,-93
6,16.42863,1.762474,-80.756,-76.774,0,3,-93
6,16.4328,1.766641,-80.746,-76.784,0,3,-93
6,16.43696,1.770807,-80.736,-76.794,0,3,-93
6,16.44113,1.774974,-80.727,-76.804,0,3,-93
6,16.4453,1.779141,-80.718,-76.815,0,3,-93
6,16.44946,1.783307,-80.71,-76.825,0,3,-93
6,16.45363,1.787474,-80.704,-76.836,0,3,-93
6,16.45779,1.791641,-80.697,-76.846,0,3,-93
6,16.46196,1.795807,-80.692,-76.857,0,3,-93
6,16.46613,1.799974,-80.687,-76.868,0,3,-93
6,16.47029,1.804141,-80.682,-76.879,0,3,-93
6,16.47446,1.808307,-80.678,-76.89,0,3,-93
6,16.47863,1.812474,-80.675,-76.901,0,3,-93
6,16.4828,1.816641,-80.672,-76.912,0,3,-93
6,16.48696,1.820807,-80.669,-76.922,0,3,-93
6,16.49113,1.824974,-80.667,-76.935,0,3,-93
6,16.4953,1.829141,-80.666,-76.945,0,3,-93
6,16.49946,1.833307,-80.664,-76.957,0,3,-93
6,16.50363,1.837474,-80.663,-76.969,0,3,-93
6,16.50779,1.841641,-80.662,-76.98,0,3,-93
6,16.51196,1.845807,-80.662,-76.992,0,3,-93
6,16.51613,1.849974,-80.662,-77.004,0,3,-93
6,16.52029,1.854141,-80.663,-77.016,0,3,-93
6,16.52446,1.858307,-80.664,-77.028,0,3,-93
6,16.52863,1.862474,-80.664,-77.04,0,3,-93
6,16.5328,1.866641,-80.665,-77.052,0,3,-93
6,16.53696,1.870807,-80.667,-77.064,0,3,-93
6,16.54113,1.874974,-80.668,-77.076,0,3,-93
6,16.54529,1.879141,-80.671,-77.089,0,3,-93
6,16.54946,1.883307,-80.673,-77.101,0,3,-93
6,16.55363,1.887474,-80.675,-77.113,0,3,-93
6,16.55779,1.891641,-80.678,-77.125,0,3,-93
6,16.56196,1.895807,-80.68,-77.138,0,3,-93
6,16.56613,1.899974,-80.683,-77.15,0,3,-93
6,16.5703,1.904141,-80.686,-77.163,0,3,-93
6,16.57446,1.908307,-80.689,-77.176,0,3,-93
6,16.57863,1.912474,-80.693,-77.188,0,3,-93
6,16.5828,1.916641,-80.696,-77.201,0,3,-93
6,16.58696,1.920807,-80.7,-77.213,0,3,-93
6,16.59113,1.924974,-80.704,-77.226,0,3,-93
6,16.59529,1.929141,-80.708,-77.239,0,3,-93
6,16.59946,1.933307,-80.712,-77.251,0,3,-93
6,16.60363,1.937474,-80.716,-77.264,0,3,-93
6,16.60779,1.941641,-80.721,-77.277,0,3,-93
6,16.61196,1.945807,-80.725,-77.29,0,3,-93
6,16.61613,1.949974,-80.73,-77.303,0,3,-93
6,16.6203,1.954141,-80.734,-77.315,0,3,-93
6,16.62446,1.958307,-80.739,-77.328,0,3,-93
6,16.62863,1.962474,-80.744,-77.342,0,3,-93
6,16.6328,1.966641,-80.749,-77.355,0,3,-93
6,16.63696,1.970807,-80.754,-77.368,0,3,-93
